id,user,uid,version,changeset,timestamp 
377514855,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:47Z
377514856,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:47Z
377514857,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:47Z
377514858,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:47Z
377514859,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:47Z
377514860,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:47Z
377514861,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:47Z
377514862,dpaschich,621202,2,41079110,2016-07-28T07:12:51Z
377514863,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:48Z
377514864,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:48Z
377514865,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:48Z
377514866,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:48Z
377514867,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:48Z
377514868,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:48Z
377514869,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:49Z
377514870,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:49Z
377514871,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:49Z
377514872,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:49Z
377514873,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:49Z
377514874,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:49Z
377514875,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:49Z
377514876,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:50Z
377514877,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:50Z
377514878,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:50Z
377514879,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:50Z
377514880,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:50Z
377514881,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:50Z
377514882,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:50Z
377514883,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:51Z
377514884,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:51Z
377514885,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:51Z
377514886,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:51Z
377514887,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:51Z
377514888,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:51Z
377514889,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:52Z
377514891,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:52Z
377514892,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:52Z
377514893,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:52Z
377514894,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:52Z
377514895,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:52Z
377514896,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:52Z
377514897,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:53Z
377514898,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:53Z
377514900,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:53Z
377514902,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:53Z
377514903,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:53Z
377514905,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:54Z
377514906,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:54Z
377514907,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:54Z
377514908,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:54Z
377514909,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:54Z
377514910,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:54Z
377514911,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:54Z
377514912,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:55Z
377514914,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:55Z
377514915,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:55Z
377514916,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:55Z
377514917,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:55Z
377514918,Luis36995,1829683,2,37105060,2016-02-09T16:25:34Z
377514919,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:56Z
377514920,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:56Z
377514921,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:56Z
377514922,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:56Z
377514923,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:56Z
377514924,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:56Z
377514925,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:56Z
377514926,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:57Z
377514927,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:57Z
377514928,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:57Z
377514929,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:57Z
377514930,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:57Z
377514931,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:57Z
377514932,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:57Z
377514933,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:58Z
377514934,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:58Z
377514935,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:58Z
377514936,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:58Z
377514937,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:58Z
377514938,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:58Z
377514939,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:59Z
377514940,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:59Z
377514941,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:59Z
377514942,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:59Z
377514943,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:59Z
377514944,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:59Z
377514945,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:02:59Z
377514946,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:00Z
377514947,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:00Z
377514948,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:00Z
377514949,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:00Z
377514950,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:00Z
377514951,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:00Z
377514952,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:00Z
377514953,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:01Z
377514954,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:01Z
377514955,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:01Z
377514956,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:01Z
377514958,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:01Z
377514960,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:01Z
377514961,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:01Z
377514962,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:02Z
377514963,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:02Z
377514964,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:02Z
377514965,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:02Z
377514966,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:02Z
377514967,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:03Z
377514968,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:03Z
377514969,RichRico,2219338,2,37022176,2016-02-05T15:35:34Z
377514970,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:03Z
377514971,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:03Z
377514972,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:04Z
377514973,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:04Z
377514974,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:04Z
377514975,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:04Z
377514976,RichRico,2219338,2,37022176,2016-02-05T15:35:34Z
377514977,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:04Z
377514978,RichRico,2219338,2,37022176,2016-02-05T15:35:35Z
377514979,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:05Z
377514980,RichRico,2219338,2,37022176,2016-02-05T15:35:35Z
377514981,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:05Z
377514982,RichRico,2219338,2,37022176,2016-02-05T15:35:35Z
377514983,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:05Z
377514984,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:05Z
377514985,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:05Z
377514986,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:05Z
377514987,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:06Z
377514988,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:06Z
377514989,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:06Z
377514990,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:06Z
377514991,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:06Z
377514992,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:06Z
377514993,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:06Z
377514994,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:07Z
377514995,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:07Z
377514996,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:07Z
377514997,erjiang_imports,2074282,2,34981666,2015-10-30T21:45:21Z
377514998,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:07Z
377514999,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:07Z
377515000,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:07Z
377515001,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:08Z
377515002,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:08Z
377515003,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:08Z
377515004,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:08Z
377515005,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:08Z
377515006,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:08Z
377515007,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:08Z
377515009,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:09Z
377515010,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:09Z
377515011,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:09Z
377515012,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:09Z
377515013,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:09Z
377515014,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:09Z
377515015,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:09Z
377515016,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:09Z
377515017,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:10Z
377515018,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:10Z
377515019,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:10Z
377515020,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:10Z
377515021,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:10Z
377515022,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:10Z
377515023,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:10Z
377515024,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:11Z
377515025,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:11Z
377515026,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:11Z
377515027,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:11Z
377515028,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:11Z
377515030,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:11Z
377515032,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:11Z
377515033,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:12Z
377515034,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:12Z
377515035,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:12Z
377515036,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:12Z
377515037,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:12Z
377515038,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:12Z
377515039,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:12Z
377515040,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:13Z
377515041,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:13Z
377515042,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:13Z
377515043,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:13Z
377515044,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:13Z
377515045,RichRico,2219338,2,37022176,2016-02-05T15:35:35Z
377515046,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:14Z
377515047,RichRico,2219338,2,37022176,2016-02-05T15:35:35Z
377515048,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:14Z
377515049,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:14Z
377515050,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:14Z
377515051,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:14Z
377515052,RichRico,2219338,2,37022176,2016-02-05T15:35:35Z
377515054,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:14Z
377515055,erjiang_imports,2074282,2,34981666,2015-10-30T21:45:21Z
377515056,RichRico,2219338,2,37022176,2016-02-05T15:35:35Z
377515057,RichRico,2219338,2,37022176,2016-02-05T15:35:35Z
377515058,RichRico,2219338,2,37022176,2016-02-05T15:35:35Z
377515059,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:15Z
377515060,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:15Z
377515061,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:15Z
377515062,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:16Z
377515063,RichRico,2219338,2,37021336,2016-02-05T14:51:06Z
377515064,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:16Z
377515065,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:16Z
377515066,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:16Z
377515067,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:16Z
377515068,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:16Z
377515069,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:16Z
377515070,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:17Z
377515071,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:17Z
377515072,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:17Z
377515073,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:17Z
377515074,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:17Z
377515075,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:17Z
377515076,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:17Z
377515077,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:17Z
377515078,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:18Z
377515079,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:18Z
377515080,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:18Z
377515081,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:18Z
377515082,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:18Z
377515083,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:18Z
377515084,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:18Z
377515085,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:18Z
377515086,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:19Z
377515087,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:19Z
377515088,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:19Z
377515089,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:19Z
377515090,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:19Z
377515091,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:19Z
377515092,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:19Z
377515093,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:19Z
377515094,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:20Z
377515095,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:20Z
377515096,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:20Z
377515097,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:20Z
377515098,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:20Z
377515099,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:20Z
377515100,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:20Z
377515101,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:20Z
377515102,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:21Z
377515103,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:21Z
377515104,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:21Z
377515105,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:21Z
377515106,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:21Z
377515107,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:21Z
377515108,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:21Z
377515109,Luis36995,1829683,2,37103421,2016-02-09T15:04:45Z
377515110,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:22Z
377515111,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:22Z
377515112,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:22Z
377515113,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:22Z
377515114,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:22Z
377515115,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:22Z
377515116,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:22Z
377515117,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:22Z
377515118,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:22Z
377515119,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:22Z
377515120,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:22Z
377515121,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:23Z
377515123,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:23Z
377515124,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:23Z
377515126,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:23Z
377515129,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:23Z
377515131,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:23Z
377515135,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:23Z
377515136,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:23Z
377515138,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:23Z
377515139,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:23Z
377515142,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:23Z
377515143,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:23Z
377515144,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:23Z
377515145,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:24Z
377515146,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:24Z
377515147,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:24Z
377515148,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:24Z
377515149,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:24Z
377515150,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:24Z
377515151,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:24Z
377515152,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:24Z
377515153,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:24Z
377515154,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:24Z
377515155,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:24Z
377515156,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:24Z
377515157,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:24Z
377515158,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:24Z
377515159,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:25Z
377515160,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:25Z
377515161,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:25Z
377515162,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:25Z
377515163,n76_cupertino_import,3343986,1,34956566,2015-10-29T19:03:25Z
377515593,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:53Z
377515594,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:53Z
377515595,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:53Z
377515596,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:53Z
377515597,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:53Z
377515598,RichRico,2219338,2,37022176,2016-02-05T15:35:34Z
377515599,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:54Z
377515600,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:54Z
377515601,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:54Z
377515602,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:54Z
377515603,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:54Z
377515604,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:54Z
377515605,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:55Z
377515606,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:55Z
377515607,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:55Z
377515608,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:55Z
377515609,RichRico,2219338,2,37022176,2016-02-05T15:35:34Z
377515610,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:55Z
377515611,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:55Z
377515612,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:56Z
377515613,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:56Z
377515614,dpaschich,621202,2,41079110,2016-07-28T07:12:51Z
377515615,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:56Z
377515616,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:56Z
377515617,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:56Z
377515618,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:56Z
377515619,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:57Z
377515620,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:57Z
377515621,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:57Z
377515622,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:57Z
377515623,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:57Z
377515624,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:57Z
377515625,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:58Z
377515626,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:58Z
377515627,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:58Z
377515628,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:58Z
377515629,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:58Z
377515630,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:58Z
377515631,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:59Z
377515632,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:59Z
377515633,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:59Z
377515634,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:59Z
377515635,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:09:59Z
377515636,RichRico,2219338,2,37021807,2016-02-05T15:17:33Z
377515638,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:10:00Z
377515639,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:10:00Z
377515640,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:10:00Z
377515641,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:10:00Z
377515642,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:10:00Z
377515643,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:10:00Z
377515644,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:10:00Z
377515645,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:10:01Z
377515646,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:10:01Z
377515647,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:10:01Z
377515648,Luis36995,1829683,2,37104770,2016-02-09T16:12:27Z
377515649,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:10:01Z
377515650,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:10:01Z
377515651,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:10:01Z
377515652,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:10:02Z
377515653,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:10:02Z
377515654,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:10:02Z
377515655,Luis36995,1829683,2,37104285,2016-02-09T15:50:04Z
377515656,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:10:02Z
377515657,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:10:02Z
377515658,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:10:03Z
377515659,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:10:03Z
377515660,Luis36995,1829683,2,37104702,2016-02-09T16:09:31Z
377515661,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:10:03Z
377515662,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:10:03Z
377515663,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:10:03Z
377515664,Luis36995,1829683,2,37104645,2016-02-09T16:06:22Z
377515665,n76_cupertino_import,3343986,1,34956731,2015-10-29T19:10:04Z
377515667,Luis36995,1829683,2,37104702,2016-02-09T16:09:32Z
377515669,Luis36995,1829683,2,37104645,2016-02-09T16:06:22Z
